ID_TRANSACCION;ID_CLIENTE;TIPO_TRANSACCION;MONTO;SALDO_POSTERIOR;CANAL;GEOLOCATION;COMERCIO_CONTRAPARTE;FECHA_HORA
6218;26;TRANSFERENCIA_ENVIADA;-28353;5166015;ATM;-33.4489 -70.6693;COPEC;2025-07-07 08:09
6219;18;TRANSFERENCIA_ENVIADA;-426187;7558951;APP_MOVIL;-33.4489 -70.6693;AMAZON;2025-08-18 12:10
6220;11;TRANSFERENCIA_RECIBIDA;1643311;3075579;WEB;-33.4489 -70.6693;PROVEEDOR_ABC;2025-09-08 08:15
6221;19;TRANSFERENCIA_RECIBIDA;1111674;6084579;ATM;-33.4489 -70.6693;BANCO_CHILE;2025-01-21 10:56
6222;16;PAGO_NOMINA;906188;5370831;ATM;-33.4489 -70.6693;EMPRESA_X;2025-06-07 12:22
6223;6;PAGO_SERVICIO;-368013;3719673;ATM;-33.0245 -71.5518;COPEC;2025-06-20 21:43
6224;13;TRANSFERENCIA_RECIBIDA;1526982;4611577;ATM;-33.4489 -70.6693;MARIA_GONZALEZ;2025-01-08 09:56
6225;10;GIRO_CAJERO;-348058;2483725;WEB;-36.8201 -73.0444;SHELL;2025-04-17 19:53
6226;1;COMPRA_COMERCIO;-254329;4726025;WEB;-33.4372 -70.6506;SHELL;2025-10-17 21:51
6227;27;PAGO_SERVICIO;-447102;681487;SUCURSAL;-33.4489 -70.6693;AMAZON;2025-09-09 14:59
6228;17;PAGO_NOMINA;1945067;5660851;WEB;-33.4489 -70.6693;MARIA_GONZALEZ;2025-08-18 12:39
6229;11;GIRO_CAJERO;-411302;2664277;WEB;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-11-15 19:34
6230;17;COMPRA_COMERCIO;-361204;5299647;APP_MOVIL;-33.4489 -70.6693;NETFLIX;2025-11-04 11:19
6231;9;GIRO_CAJERO;-218030;3718589;WEB;-29.9027 -71.2519;FALABELLA;2025-11-10 08:44
6232;7;PAGO_NOMINA;547329;4976799;WEB;-34.1708 -70.7444;MARIA_GONZALEZ;2025-04-24 09:02
6233;7;TRANSFERENCIA_ENVIADA;-214629;4762170;WEB;-34.1708 -70.7444;FALABELLA;2025-08-17 20:27
6234;10;GIRO_CAJERO;-100245;2383480;ATM;-36.8201 -73.0444;SUPERMERCADO_LIDER;2025-03-21 18:43
6235;3;TRANSFERENCIA_ENVIADA;-194029;2852542;SUCURSAL;-33.5100 -70.7600;NETFLIX;2025-05-25 16:36
6236;9;TRANSFERENCIA_RECIBIDA;1164322;4882911;SUCURSAL;-29.9027 -71.2519;BANCO_CHILE;2025-11-02 16:31
6237;12;TRANSFERENCIA_ENVIADA;-362770;9776682;ATM;-33.4489 -70.6693;AMAZON;2025-02-22 22:53
6238;30;PAGO_SERVICIO;-247652;1470668;SUCURSAL;-33.4489 -70.6693;UBER;2025-10-02 18:36
6239;14;TRANSFERENCIA_ENVIADA;-206219;993294;WEB;-33.4489 -70.6693;ENEL;2025-08-04 09:00
6240;6;TRANSFERENCIA_RECIBIDA;450743;4170416;ATM;-33.0245 -71.5518;JUAN_PEREZ;2025-01-26 19:13
6241;12;TRANSFERENCIA_ENVIADA;-422337;9354345;APP_MOVIL;-33.4489 -70.6693;NETFLIX;2025-03-01 08:22
6242;28;TRANSFERENCIA_RECIBIDA;1850017;3728919;APP_MOVIL;-33.4489 -70.6693;BANCO_CHILE;2025-04-08 22:47
6243;24;TRANSFERENCIA_RECIBIDA;436779;8346932;SUCURSAL;-33.4489 -70.6693;CLIENTE_123;2025-12-18 17:26
6244;6;GIRO_CAJERO;-129216;4041200;WEB;-33.0245 -71.5518;AMAZON;2025-10-13 15:54
6245;28;DEPOSITO;1259201;4988120;WEB;-33.4489 -70.6693;MARIA_GONZALEZ;2025-08-14 15:45
6246;22;PAGO_SERVICIO;-302114;5281770;APP_MOVIL;-33.4489 -70.6693;COPEC;2025-11-14 12:10
6247;22;TRANSFERENCIA_RECIBIDA;796815;6078585;SUCURSAL;-33.4489 -70.6693;BANCO_CHILE;2025-09-19 08:49
6248;20;TRANSFERENCIA_RECIBIDA;1354421;13441307;ATM;-33.4489 -70.6693;CLIENTE_123;2025-07-01 15:30
6249;25;TRANSFERENCIA_ENVIADA;-56683;3741612;ATM;-33.4489 -70.6693;AMAZON;2025-01-18 12:37
6250;12;GIRO_CAJERO;-274275;9080070;WEB;-33.4489 -70.6693;FALABELLA;2025-01-27 10:04
6251;18;PAGO_SERVICIO;-381563;7177388;APP_MOVIL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-07-24 18:19
6252;24;TRANSFERENCIA_ENVIADA;-16263;8330669;SUCURSAL;-33.4489 -70.6693;FALABELLA;2025-07-28 19:49
6253;11;PAGO_NOMINA;892822;3557099;ATM;-33.4489 -70.6693;JUAN_PEREZ;2025-08-23 16:00
6254;19;TRANSFERENCIA_ENVIADA;-353982;5730597;ATM;-33.4489 -70.6693;SHELL;2025-11-20 14:40
6255;23;TRANSFERENCIA_RECIBIDA;1063123;6604651;ATM;-33.4489 -70.6693;PROVEEDOR_ABC;2025-04-13 22:38
6256;16;PAGO_NOMINA;1045074;6415905;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-10-07 12:50
6257;12;TRANSFERENCIA_RECIBIDA;849869;9929939;APP_MOVIL;-33.4489 -70.6693;EMPRESA_X;2025-04-07 09:12
6258;24;TRANSFERENCIA_ENVIADA;-136794;8193875;WEB;-33.4489 -70.6693;NETFLIX;2025-07-03 16:38
6259;7;COMPRA_COMERCIO;-312354;4449816;APP_MOVIL;-34.1708 -70.7444;ENEL;2025-10-28 09:26
6260;26;PAGO_NOMINA;1972062;7138077;APP_MOVIL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-08-15 13:11
6261;24;TRANSFERENCIA_RECIBIDA;671483;8865358;SUCURSAL;-33.4489 -70.6693;CLIENTE_123;2025-12-28 14:28
6262;27;PAGO_SERVICIO;-241550;439937;APP_MOVIL;-33.4489 -70.6693;COPEC;2025-09-23 11:28
6263;28;TRANSFERENCIA_ENVIADA;-364604;4623516;SUCURSAL;-33.4489 -70.6693;AMAZON;2025-01-09 15:50
6264;13;PAGO_NOMINA;206116;4817693;SUCURSAL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-07-17 16:46
6265;7;TRANSFERENCIA_ENVIADA;-395693;4054123;WEB;-34.1708 -70.7444;COPEC;2025-04-24 09:53
6266;3;TRANSFERENCIA_ENVIADA;-448954;2403588;WEB;-33.5100 -70.7600;AGUAS_ANDINAS;2025-03-20 17:07
6267;6;TRANSFERENCIA_ENVIADA;-206916;3834284;SUCURSAL;-33.0245 -71.5518;UBER;2025-08-27 13:18
6268;11;COMPRA_COMERCIO;-193059;3364040;SUCURSAL;-33.4489 -70.6693;UBER;2025-10-02 11:52
6269;4;COMPRA_COMERCIO;-12480;7427365;WEB;-38.7359 -72.5904;UBER;2025-08-05 09:43
6270;12;PAGO_NOMINA;1482582;11412521;SUCURSAL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-09-21 10:12
6271;5;PAGO_NOMINA;748717;5459081;SUCURSAL;-33.0472 -71.6127;PROVEEDOR_ABC;2025-06-27 13:08
6272;21;TRANSFERENCIA_ENVIADA;-490753;4793114;APP_MOVIL;-33.4489 -70.6693;AMAZON;2025-11-01 16:41
6273;30;DEPOSITO;534836;2005504;ATM;-33.4489 -70.6693;PROVEEDOR_ABC;2025-07-16 08:06
6274;22;COMPRA_COMERCIO;-77677;6000908;APP_MOVIL;-33.4489 -70.6693;ENEL;2025-08-04 19:35
6275;25;DEPOSITO;1438226;5179838;WEB;-33.4489 -70.6693;EMPRESA_X;2025-10-23 09:47
6276;23;COMPRA_COMERCIO;-411925;6192726;ATM;-33.4489 -70.6693;SHELL;2025-11-15 12:26
6277;7;COMPRA_COMERCIO;-111310;3942813;ATM;-34.1708 -70.7444;AGUAS_ANDINAS;2025-09-18 17:37
6278;2;GIRO_CAJERO;-412236;3490170;APP_MOVIL;-33.4160 -70.5975;ENEL;2025-03-20 13:29
6279;4;COMPRA_COMERCIO;-384099;7043266;APP_MOVIL;-38.7359 -72.5904;FALABELLA;2025-03-22 14:06
6280;16;PAGO_NOMINA;105567;6521472;WEB;-33.4489 -70.6693;EMPRESA_X;2025-08-06 10:31
6281;4;COMPRA_COMERCIO;-240548;6802718;SUCURSAL;-38.7359 -72.5904;AGUAS_ANDINAS;2025-02-11 11:50
6282;26;DEPOSITO;785432;7923509;WEB;-33.4489 -70.6693;EMPRESA_X;2025-04-17 17:53
6283;1;COMPRA_COMERCIO;-476715;4249310;SUCURSAL;-33.4372 -70.6506;SUPERMERCADO_LIDER;2025-07-08 09:33
6284;20;PAGO_SERVICIO;-12832;13428475;WEB;-33.4489 -70.6693;MOVISTAR;2025-07-15 15:36
6285;10;PAGO_NOMINA;1123385;3506865;SUCURSAL;-36.8201 -73.0444;JUAN_PEREZ;2025-12-26 08:30
6286;21;TRANSFERENCIA_ENVIADA;-131477;4661637;APP_MOVIL;-33.4489 -70.6693;UBER;2025-05-20 09:11
6287;19;TRANSFERENCIA_ENVIADA;-179533;5551064;ATM;-33.4489 -70.6693;NETFLIX;2025-01-23 18:35
6288;1;PAGO_SERVICIO;-11810;4237500;ATM;-33.4372 -70.6506;AMAZON;2025-07-25 22:57
6289;8;GIRO_CAJERO;-453223;3906909;APP_MOVIL;-23.6509 -70.3975;COPEC;2025-03-19 08:50
6290;13;GIRO_CAJERO;-306834;4510859;SUCURSAL;-33.4489 -70.6693;UBER;2025-10-22 22:50
6291;26;TRANSFERENCIA_ENVIADA;-20334;7903175;WEB;-33.4489 -70.6693;MOVISTAR;2025-11-03 16:00
6292;2;GIRO_CAJERO;-158022;3332148;WEB;-33.4160 -70.5975;SUPERMERCADO_LIDER;2025-08-15 19:47
6293;27;PAGO_NOMINA;406218;846155;APP_MOVIL;-33.4489 -70.6693;EMPRESA_X;2025-08-16 08:40
6294;8;PAGO_SERVICIO;-195679;3711230;SUCURSAL;-23.6509 -70.3975;COPEC;2025-01-03 21:03
6295;2;GIRO_CAJERO;-83820;3248328;APP_MOVIL;-33.4160 -70.5975;FALABELLA;2025-09-14 21:14
6296;5;COMPRA_COMERCIO;-370971;5088110;SUCURSAL;-33.0472 -71.6127;MOVISTAR;2025-10-04 08:24
6297;20;PAGO_SERVICIO;-428192;13000283;APP_MOVIL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-08-25 09:28
6298;17;TRANSFERENCIA_ENVIADA;-259366;5040281;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-06-07 09:24
6299;17;TRANSFERENCIA_RECIBIDA;87669;5127950;SUCURSAL;-33.4489 -70.6693;JUAN_PEREZ;2025-01-24 20:53
6300;26;GIRO_CAJERO;-192548;7710627;ATM;-33.4489 -70.6693;COPEC;2025-11-05 16:38
6301;30;TRANSFERENCIA_ENVIADA;-39464;1966040;WEB;-33.4489 -70.6693;NETFLIX;2025-11-20 21:12
6302;4;PAGO_NOMINA;1792766;8595484;WEB;-38.7359 -72.5904;CLIENTE_123;2025-09-24 21:14
6303;28;PAGO_SERVICIO;-256874;4366642;APP_MOVIL;-33.4489 -70.6693;ENEL;2025-04-08 11:39
6304;22;TRANSFERENCIA_RECIBIDA;1916420;7917328;APP_MOVIL;-33.4489 -70.6693;JUAN_PEREZ;2025-12-09 19:19
6305;18;GIRO_CAJERO;-299736;6877652;ATM;-33.4489 -70.6693;ENEL;2025-08-23 09:51
6306;22;TRANSFERENCIA_ENVIADA;-71070;7846258;ATM;-33.4489 -70.6693;ENEL;2025-03-21 11:52
6307;27;COMPRA_COMERCIO;-185980;660175;SUCURSAL;-33.4489 -70.6693;AGUAS_ANDINAS;2025-10-12 11:28
6308;30;PAGO_SERVICIO;-246009;1720031;WEB;-33.4489 -70.6693;NETFLIX;2025-03-19 22:57
6309;23;PAGO_SERVICIO;-418282;5774444;WEB;-33.4489 -70.6693;SHELL;2025-03-08 11:20
6310;2;PAGO_SERVICIO;-202945;3045383;APP_MOVIL;-33.4160 -70.5975;COPEC;2025-09-21 09:33
6311;18;TRANSFERENCIA_RECIBIDA;1776454;8654106;WEB;-33.4489 -70.6693;BANCO_CHILE;2025-12-18 18:36
6312;11;GIRO_CAJERO;-254357;3109683;SUCURSAL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-09-16 12:58
6313;4;COMPRA_COMERCIO;-329242;8266242;ATM;-38.7359 -72.5904;FALABELLA;2025-08-11 21:26
6314;1;TRANSFERENCIA_RECIBIDA;1981224;6218724;ATM;-33.4372 -70.6506;EMPRESA_X;2025-10-02 21:51
6315;8;TRANSFERENCIA_ENVIADA;-287540;3423690;APP_MOVIL;-23.6509 -70.3975;COPEC;2025-10-14 19:26
6316;13;DEPOSITO;1274145;5785004;ATM;-33.4489 -70.6693;PROVEEDOR_ABC;2025-02-04 08:53
6317;9;COMPRA_COMERCIO;-16200;4866711;WEB;-29.9027 -71.2519;MOVISTAR;2025-12-14 18:02
6318;13;PAGO_SERVICIO;-118151;5666853;ATM;-33.4489 -70.6693;ENEL;2025-10-10 17:04
6319;12;PAGO_NOMINA;1425281;12837802;ATM;-33.4489 -70.6693;MARIA_GONZALEZ;2025-09-11 22:46
6320;25;DEPOSITO;1218450;6398288;SUCURSAL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-03-03 19:14
6321;8;TRANSFERENCIA_ENVIADA;-464475;2959215;SUCURSAL;-23.6509 -70.3975;UBER;2025-05-14 20:16
6322;13;PAGO_NOMINA;646982;6313835;APP_MOVIL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-09-05 15:32
6323;1;TRANSFERENCIA_ENVIADA;-286048;5932676;WEB;-33.4372 -70.6506;UBER;2025-10-09 11:18
6324;29;PAGO_NOMINA;296248;4107762;SUCURSAL;-33.4489 -70.6693;CLIENTE_123;2025-03-11 13:01
6325;10;PAGO_SERVICIO;-247298;3259567;ATM;-36.8201 -73.0444;NETFLIX;2025-03-09 20:38
6326;29;DEPOSITO;787338;4895100;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-07-09 11:04
6327;2;COMPRA_COMERCIO;-144091;2901292;ATM;-33.4160 -70.5975;SUPERMERCADO_LIDER;2025-02-21 13:01
6328;14;GIRO_CAJERO;-60996;932298;WEB;-33.4489 -70.6693;NETFLIX;2025-10-14 20:44
6329;20;COMPRA_COMERCIO;-448974;12551309;WEB;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-11-21 16:33
6330;9;PAGO_NOMINA;1148872;6015583;WEB;-29.9027 -71.2519;JUAN_PEREZ;2025-05-17 16:29
6331;13;GIRO_CAJERO;-12192;6301643;WEB;-33.4489 -70.6693;COPEC;2025-03-06 16:38
6332;8;TRANSFERENCIA_ENVIADA;-49610;2909605;ATM;-23.6509 -70.3975;COPEC;2025-09-21 11:34
6333;1;TRANSFERENCIA_ENVIADA;-131010;5801666;ATM;-33.4372 -70.6506;AGUAS_ANDINAS;2025-05-02 12:06
6334;15;TRANSFERENCIA_RECIBIDA;63316;6530586;SUCURSAL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-08-04 21:21
6335;28;PAGO_SERVICIO;-131378;4235264;APP_MOVIL;-33.4489 -70.6693;UBER;2025-10-23 15:21
6336;24;TRANSFERENCIA_ENVIADA;-447518;8417840;APP_MOVIL;-33.4489 -70.6693;UBER;2025-07-26 11:34
6337;9;TRANSFERENCIA_ENVIADA;-330166;5685417;WEB;-29.9027 -71.2519;SUPERMERCADO_LIDER;2025-08-05 17:57
6338;30;TRANSFERENCIA_ENVIADA;-499250;1220781;APP_MOVIL;-33.4489 -70.6693;UBER;2025-03-08 20:25
6339;16;TRANSFERENCIA_ENVIADA;-211872;6309600;SUCURSAL;-33.4489 -70.6693;AMAZON;2025-08-17 21:43
6340;27;GIRO_CAJERO;-433847;226328;SUCURSAL;-33.4489 -70.6693;UBER;2025-08-20 22:07
6341;21;GIRO_CAJERO;-468921;4192716;WEB;-33.4489 -70.6693;MOVISTAR;2025-01-26 08:37
6342;2;TRANSFERENCIA_ENVIADA;-336188;2565104;WEB;-33.4160 -70.5975;MOVISTAR;2025-06-13 18:16
6343;21;TRANSFERENCIA_RECIBIDA;348110;4540826;APP_MOVIL;-33.4489 -70.6693;EMPRESA_X;2025-03-19 21:06
6344;21;GIRO_CAJERO;-368147;4172679;ATM;-33.4489 -70.6693;AGUAS_ANDINAS;2025-10-13 21:35
6345;2;DEPOSITO;1076457;3641561;WEB;-33.4160 -70.5975;PROVEEDOR_ABC;2025-08-07 22:36
6346;4;TRANSFERENCIA_ENVIADA;-70511;8195731;WEB;-38.7359 -72.5904;SUPERMERCADO_LIDER;2025-05-08 14:51
6347;5;GIRO_CAJERO;-494131;4593979;WEB;-33.0472 -71.6127;AGUAS_ANDINAS;2025-02-12 10:20
6348;19;PAGO_NOMINA;569624;6120688;WEB;-33.4489 -70.6693;JUAN_PEREZ;2025-10-07 11:21
6349;22;GIRO_CAJERO;-87416;7758842;APP_MOVIL;-33.4489 -70.6693;NETFLIX;2025-01-12 19:10
6350;28;COMPRA_COMERCIO;-413767;3821497;WEB;-33.4489 -70.6693;ENEL;2025-07-14 21:51
6351;6;PAGO_SERVICIO;-255296;3578988;SUCURSAL;-33.0245 -71.5518;SHELL;2025-05-11 21:28
6352;6;GIRO_CAJERO;-108364;3470624;WEB;-33.0245 -71.5518;NETFLIX;2025-10-28 15:54
6353;28;PAGO_NOMINA;955098;4776595;SUCURSAL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-04-17 15:22
6354;29;TRANSFERENCIA_RECIBIDA;1639243;6534343;WEB;-33.4489 -70.6693;JUAN_PEREZ;2025-03-24 10:42
6355;16;TRANSFERENCIA_RECIBIDA;1769313;8078913;WEB;-33.4489 -70.6693;PROVEEDOR_ABC;2025-04-09 20:48
6356;16;TRANSFERENCIA_RECIBIDA;1354256;9433169;ATM;-33.4489 -70.6693;EMPRESA_X;2025-02-11 13:34
6357;21;PAGO_NOMINA;355212;4527891;ATM;-33.4489 -70.6693;CLIENTE_123;2025-09-19 08:37
6358;15;DEPOSITO;262273;6792859;SUCURSAL;-33.4489 -70.6693;JUAN_PEREZ;2025-03-14 16:53
6359;29;GIRO_CAJERO;-413614;6120729;WEB;-33.4489 -70.6693;FALABELLA;2025-06-28 10:36
6360;25;TRANSFERENCIA_RECIBIDA;1581132;7979420;WEB;-33.4489 -70.6693;PROVEEDOR_ABC;2025-05-09 17:23
6361;4;PAGO_NOMINA;276538;8472269;APP_MOVIL;-38.7359 -72.5904;MARIA_GONZALEZ;2025-07-13 22:35
6362;2;PAGO_NOMINA;1309016;4950577;WEB;-33.4160 -70.5975;PROVEEDOR_ABC;2025-07-15 08:35
6363;13;TRANSFERENCIA_RECIBIDA;390582;6692225;SUCURSAL;-33.4489 -70.6693;BANCO_CHILE;2025-12-01 13:23
6364;19;COMPRA_COMERCIO;-274714;5845974;WEB;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-09-06 12:01
6365;20;TRANSFERENCIA_ENVIADA;-11842;12539467;ATM;-33.4489 -70.6693;COPEC;2025-01-26 15:20
6366;24;COMPRA_COMERCIO;-371202;8046638;APP_MOVIL;-33.4489 -70.6693;AGUAS_ANDINAS;2025-04-02 18:25
6367;26;TRANSFERENCIA_RECIBIDA;1920033;9630660;WEB;-33.4489 -70.6693;BANCO_CHILE;2025-12-14 20:49
6368;11;TRANSFERENCIA_ENVIADA;-34507;3075176;SUCURSAL;-33.4489 -70.6693;AMAZON;2025-12-07 14:23
6369;26;COMPRA_COMERCIO;-326148;9304512;WEB;-33.4489 -70.6693;MOVISTAR;2025-05-16 18:31
6370;22;TRANSFERENCIA_ENVIADA;-364561;7394281;WEB;-33.4489 -70.6693;UBER;2025-02-17 12:06
6371;10;DEPOSITO;1171947;4431514;WEB;-36.8201 -73.0444;PROVEEDOR_ABC;2025-04-26 15:21
6372;21;GIRO_CAJERO;-131566;4396325;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-12-10 22:02
6373;7;GIRO_CAJERO;-353193;3589620;ATM;-34.1708 -70.7444;UBER;2025-08-09 16:00
6374;21;PAGO_NOMINA;1362816;5759141;APP_MOVIL;-33.4489 -70.6693;JUAN_PEREZ;2025-10-21 12:14
6375;29;TRANSFERENCIA_RECIBIDA;466288;6587017;SUCURSAL;-33.4489 -70.6693;EMPRESA_X;2025-09-24 22:38
6376;28;PAGO_SERVICIO;-109704;4666891;WEB;-33.4489 -70.6693;COPEC;2025-09-22 20:53
6377;17;TRANSFERENCIA_RECIBIDA;118135;5246085;APP_MOVIL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-11-18 12:28
6378;20;GIRO_CAJERO;-378299;12161168;ATM;-33.4489 -70.6693;ENEL;2025-04-12 09:56
6379;17;DEPOSITO;254967;5501052;ATM;-33.4489 -70.6693;PROVEEDOR_ABC;2025-11-05 15:03
6380;1;GIRO_CAJERO;-101994;5699672;WEB;-33.4372 -70.6506;SHELL;2025-08-23 21:13
6381;18;TRANSFERENCIA_ENVIADA;-446348;8207758;APP_MOVIL;-33.4489 -70.6693;AGUAS_ANDINAS;2025-01-17 19:11
6382;24;TRANSFERENCIA_RECIBIDA;1803014;9849652;SUCURSAL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-08-28 12:09
6383;4;DEPOSITO;1695739;10168008;APP_MOVIL;-38.7359 -72.5904;CLIENTE_123;2025-12-22 18:04
6384;16;DEPOSITO;1492908;10926077;SUCURSAL;-33.4489 -70.6693;BANCO_CHILE;2025-07-07 08:52
6385;30;GIRO_CAJERO;-322531;898250;SUCURSAL;-33.4489 -70.6693;NETFLIX;2025-04-06 08:23
6386;6;PAGO_SERVICIO;-327861;3142763;WEB;-33.0245 -71.5518;ENEL;2025-10-24 17:29
6387;5;TRANSFERENCIA_ENVIADA;-194955;4399024;APP_MOVIL;-33.0472 -71.6127;UBER;2025-01-26 16:16
6388;24;COMPRA_COMERCIO;-23234;9826418;WEB;-33.4489 -70.6693;AMAZON;2025-08-05 20:08
6389;24;TRANSFERENCIA_RECIBIDA;183448;10009866;SUCURSAL;-33.4489 -70.6693;EMPRESA_X;2025-01-01 20:20
6390;26;TRANSFERENCIA_ENVIADA;-430965;8873547;SUCURSAL;-33.4489 -70.6693;MOVISTAR;2025-07-01 11:03
6391;25;PAGO_SERVICIO;-23611;7955809;APP_MOVIL;-33.4489 -70.6693;MOVISTAR;2025-05-21 22:26
6392;22;COMPRA_COMERCIO;-33219;7361062;SUCURSAL;-33.4489 -70.6693;UBER;2025-06-02 10:35
6393;26;DEPOSITO;1006765;9880312;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-12-18 19:36
6394;19;DEPOSITO;1897989;7743963;SUCURSAL;-33.4489 -70.6693;EMPRESA_X;2025-09-01 09:14
6395;11;PAGO_NOMINA;1573064;4648240;APP_MOVIL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-06-19 13:20
6396;6;PAGO_NOMINA;1140904;4283667;APP_MOVIL;-33.0245 -71.5518;CLIENTE_123;2025-02-26 13:53
6397;25;PAGO_NOMINA;960208;8916017;ATM;-33.4489 -70.6693;MARIA_GONZALEZ;2025-01-04 13:38
6398;13;PAGO_NOMINA;539761;7231986;ATM;-33.4489 -70.6693;BANCO_CHILE;2025-05-06 09:35
6399;26;TRANSFERENCIA_RECIBIDA;804867;10685179;ATM;-33.4489 -70.6693;BANCO_CHILE;2025-03-18 14:38
6400;14;PAGO_SERVICIO;-328893;603405;APP_MOVIL;-33.4489 -70.6693;FALABELLA;2025-05-05 08:12
6401;12;COMPRA_COMERCIO;-336606;12501196;WEB;-33.4489 -70.6693;MOVISTAR;2025-08-06 15:33
6402;1;PAGO_SERVICIO;-489450;5210222;SUCURSAL;-33.4372 -70.6506;AGUAS_ANDINAS;2025-11-10 09:48
6403;16;COMPRA_COMERCIO;-241258;10684819;ATM;-33.4489 -70.6693;AGUAS_ANDINAS;2025-10-13 17:41
6404;16;PAGO_NOMINA;725865;11410684;WEB;-33.4489 -70.6693;JUAN_PEREZ;2025-04-15 11:59
6405;21;COMPRA_COMERCIO;-462337;5296804;WEB;-33.4489 -70.6693;NETFLIX;2025-05-24 10:39
6406;9;COMPRA_COMERCIO;-115147;5570270;SUCURSAL;-29.9027 -71.2519;MOVISTAR;2025-09-13 11:52
6407;16;TRANSFERENCIA_ENVIADA;-438063;10972621;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-12-11 18:51
6408;20;PAGO_NOMINA;1312897;13474065;SUCURSAL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-07-07 20:29
6409;25;TRANSFERENCIA_RECIBIDA;953180;9869197;SUCURSAL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-05-07 17:18
6410;8;TRANSFERENCIA_RECIBIDA;1926720;4836325;WEB;-23.6509 -70.3975;PROVEEDOR_ABC;2025-10-13 12:23
6411;2;COMPRA_COMERCIO;-431815;4518762;APP_MOVIL;-33.4160 -70.5975;SUPERMERCADO_LIDER;2025-07-27 19:19
6412;4;DEPOSITO;1820889;11988897;ATM;-38.7359 -72.5904;MARIA_GONZALEZ;2025-05-04 20:00
6413;21;PAGO_SERVICIO;-410217;4886587;APP_MOVIL;-33.4489 -70.6693;NETFLIX;2025-07-10 19:12
6414;16;COMPRA_COMERCIO;-96898;10875723;ATM;-33.4489 -70.6693;AGUAS_ANDINAS;2025-07-18 13:09
6415;20;TRANSFERENCIA_RECIBIDA;798644;14272709;SUCURSAL;-33.4489 -70.6693;EMPRESA_X;2025-01-02 17:01
6416;21;PAGO_SERVICIO;-488542;4398045;ATM;-33.4489 -70.6693;NETFLIX;2025-07-03 20:00
6417;25;PAGO_NOMINA;1696816;11566013;SUCURSAL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-01-21 12:32
6418;27;DEPOSITO;1124251;1350579;APP_MOVIL;-33.4489 -70.6693;BANCO_CHILE;2025-10-17 10:46
6419;3;COMPRA_COMERCIO;-110348;2293240;APP_MOVIL;-33.5100 -70.7600;FALABELLA;2025-11-26 18:50
6420;18;TRANSFERENCIA_RECIBIDA;414188;8621946;ATM;-33.4489 -70.6693;CLIENTE_123;2025-12-18 20:51
6421;4;GIRO_CAJERO;-172834;11816063;WEB;-38.7359 -72.5904;SUPERMERCADO_LIDER;2025-06-13 08:37
6422;26;GIRO_CAJERO;-89345;10595834;ATM;-33.4489 -70.6693;MOVISTAR;2025-04-15 19:17
6423;6;DEPOSITO;1614147;5897814;ATM;-33.0245 -71.5518;JUAN_PEREZ;2025-11-07 08:04
6424;25;TRANSFERENCIA_ENVIADA;-234241;11331772;ATM;-33.4489 -70.6693;SHELL;2025-04-28 18:33
6425;9;PAGO_NOMINA;1368410;6938680;SUCURSAL;-29.9027 -71.2519;JUAN_PEREZ;2025-11-03 22:51
6426;13;GIRO_CAJERO;-323175;6908811;SUCURSAL;-33.4489 -70.6693;ENEL;2025-09-27 11:19
6427;12;GIRO_CAJERO;-336072;12165124;APP_MOVIL;-33.4489 -70.6693;MOVISTAR;2025-09-26 13:06
6428;1;DEPOSITO;1102153;6312375;APP_MOVIL;-33.4372 -70.6506;JUAN_PEREZ;2025-08-01 20:08
6429;9;TRANSFERENCIA_ENVIADA;-24279;6914401;ATM;-29.9027 -71.2519;MOVISTAR;2025-10-01 15:42
6430;26;PAGO_SERVICIO;-121570;10474264;WEB;-33.4489 -70.6693;SHELL;2025-04-21 15:16
6431;29;PAGO_NOMINA;221610;6808627;ATM;-33.4489 -70.6693;MARIA_GONZALEZ;2025-08-19 13:05
6432;21;TRANSFERENCIA_ENVIADA;-488611;3909434;SUCURSAL;-33.4489 -70.6693;AGUAS_ANDINAS;2025-01-09 13:20
