ID_TRANSACCION;ID_CLIENTE;TIPO_TRANSACCION;MONTO;CANAL;COMERCIO_CONTRAPARTE;FECHA
6265;29;PAGO_NOMINA;558371;SUCURSAL;BANCO_CHILE;2025-02-24
6266;14;COMPRA_COMERCIO;-11917;WEB;SHELL;2025-09-16
6267;10;PAGO_NOMINA;431350;ATM;BANCO_ESTADO;2025-03-05
6268;17;COMPRA_COMERCIO;-26229;WEB;AMAZON;2025-11-23
6269;24;PAGO_NOMINA;1482280;APP_MOVIL;PROVEEDOR_ABC;2025-01-11
6270;22;PAGO_NOMINA;1535677;SUCURSAL;JUAN_PEREZ;2025-08-05
6271;2;PAGO_SERVICIO;-507662;SUCURSAL;AMAZON;2025-02-02
6272;1;TRANSFERENCIA_RECIBIDA;776783;WEB;MARIA_GONZALEZ;2025-06-20
6273;26;PAGO_NOMINA;2116431;ATM;BANCO_ESTADO;2025-07-25
6274;23;PAGO_SERVICIO;-52900;SUCURSAL;FALABELLA;2025-11-24
6275;18;TRANSFERENCIA_RECIBIDA;110848;SUCURSAL;EMPRESA_Y;2025-07-01
6276;13;COMPRA_COMERCIO;-180672;APP_MOVIL;ENEL;2025-06-25
6277;24;PAGO_NOMINA;1439000;ATM;BANCO_CHILE;2025-06-16
6278;20;TRANSFERENCIA_ENVIADA;-756176;ATM;AMAZON;2025-01-09
6279;8;PAGO_SERVICIO;-435945;APP_MOVIL;MOVISTAR;2025-06-23
6280;18;COMPRA_COMERCIO;-759975;SUCURSAL;MOVISTAR;2025-05-25
6281;20;TRANSFERENCIA_RECIBIDA;1061215;SUCURSAL;CLIENTE_123;2025-12-06
6282;21;PAGO_NOMINA;710544;APP_MOVIL;EMPRESA_X;2025-05-03
6283;16;TRANSFERENCIA_RECIBIDA;1897507;ATM;EMPRESA_Y;2025-12-09
6284;14;DEPOSITO;1852329;ATM;BANCO_CHILE;2025-04-04
6285;5;TRANSFERENCIA_ENVIADA;-337723;ATM;NETFLIX;2025-10-23
6286;11;COMPRA_COMERCIO;-506053;ATM;SHELL;2025-02-19
6287;10;COMPRA_COMERCIO;-431160;WEB;FALABELLA;2025-11-15
6288;1;COMPRA_COMERCIO;-365137;WEB;COPEC;2025-02-25
6289;2;TRANSFERENCIA_ENVIADA;-743383;WEB;AMAZON;2025-07-01
6290;30;PAGO_NOMINA;1236293;ATM;CLIENTE_123;2025-04-23
6291;29;PAGO_NOMINA;89333;APP_MOVIL;MARIA_GONZALEZ;2025-11-27
6292;21;GIRO_CAJERO;-124136;WEB;AMAZON;2025-07-20
6293;2;GIRO_CAJERO;-622036;WEB;COPEC;2025-08-09
6294;22;PAGO_SERVICIO;-8992;WEB;SHELL;2025-10-19
6295;3;PAGO_SERVICIO;-340710;ATM;COPEC;2025-12-09
6296;25;GIRO_CAJERO;-41075;WEB;ENEL;2025-06-27
6297;11;DEPOSITO;1211862;ATM;BANCO_CHILE;2025-05-16
6298;10;GIRO_CAJERO;-155000;SUCURSAL;COPEC;2025-03-18
6299;7;GIRO_CAJERO;-361550;WEB;ENEL;2025-05-19
6300;24;TRANSFERENCIA_RECIBIDA;2021402;WEB;BANCO_ESTADO;2025-01-08
6301;26;PAGO_SERVICIO;-691097;ATM;NETFLIX;2025-04-18
6302;28;GIRO_CAJERO;-53691;SUCURSAL;SHELL;2025-06-26
6303;27;COMPRA_COMERCIO;-90291;WEB;AGUAS_ANDINAS;2025-09-14
6304;5;COMPRA_COMERCIO;-626841;WEB;UBER;2025-03-05
6305;6;TRANSFERENCIA_ENVIADA;-169686;WEB;UBER;2025-10-15
6306;26;TRANSFERENCIA_ENVIADA;-465634;SUCURSAL;AMAZON;2025-11-23
6307;5;TRANSFERENCIA_RECIBIDA;1161812;ATM;EMPRESA_Y;2025-11-05
6308;17;TRANSFERENCIA_ENVIADA;-620215;ATM;SHELL;2025-10-09
6309;15;DEPOSITO;2343723;WEB;MARIA_GONZALEZ;2025-11-16
6310;3;DEPOSITO;1988726;APP_MOVIL;BANCO_ESTADO;2025-10-18
6311;4;TRANSFERENCIA_ENVIADA;-8420;SUCURSAL;AGUAS_ANDINAS;2025-02-01
6312;19;PAGO_NOMINA;572877;APP_MOVIL;EMPRESA_X;2025-12-25
6313;24;DEPOSITO;1115442;SUCURSAL;JUAN_PEREZ;2025-05-28
6314;14;COMPRA_COMERCIO;-10204;WEB;AMAZON;2025-04-02
6315;4;PAGO_NOMINA;1637233;WEB;EMPRESA_Y;2025-11-13
6316;16;PAGO_NOMINA;60226;SUCURSAL;BANCO_ESTADO;2025-05-13
6317;2;PAGO_SERVICIO;-677598;WEB;AMAZON;2025-02-24
6318;22;PAGO_NOMINA;1681893;ATM;BANCO_CHILE;2025-11-02
6319;6;COMPRA_COMERCIO;-193370;APP_MOVIL;COPEC;2025-08-20
6320;25;TRANSFERENCIA_RECIBIDA;1840255;SUCURSAL;BANCO_CHILE;2025-07-04
6321;16;GIRO_CAJERO;-257997;APP_MOVIL;ENEL;2025-12-08
6322;28;COMPRA_COMERCIO;-397763;SUCURSAL;NETFLIX;2025-11-04
6323;3;COMPRA_COMERCIO;-52343;WEB;SHELL;2025-12-14
6324;10;PAGO_SERVICIO;-184548;APP_MOVIL;AMAZON;2025-04-12
6325;13;COMPRA_COMERCIO;-110218;ATM;AGUAS_ANDINAS;2025-11-20
6326;4;PAGO_SERVICIO;-609480;SUCURSAL;ENEL;2025-11-25
6327;14;GIRO_CAJERO;-386223;ATM;SUPERMERCADO_LIDER;2025-03-20
6328;2;COMPRA_COMERCIO;-37778;ATM;UBER;2025-08-08
6329;28;PAGO_SERVICIO;-112911;APP_MOVIL;MOVISTAR;2025-10-23
6330;30;DEPOSITO;1473247;ATM;EMPRESA_Y;2025-01-10
6331;26;PAGO_NOMINA;375836;SUCURSAL;JUAN_PEREZ;2025-09-18
6332;27;COMPRA_COMERCIO;-323367;APP_MOVIL;NETFLIX;2025-12-06
6333;22;COMPRA_COMERCIO;-48472;WEB;SHELL;2025-12-05
6334;2;DEPOSITO;662334;WEB;JUAN_PEREZ;2025-11-19
6335;20;COMPRA_COMERCIO;-325983;WEB;SUPERMERCADO_LIDER;2025-06-26
6336;11;TRANSFERENCIA_ENVIADA;-516407;SUCURSAL;MOVISTAR;2025-07-03
6337;24;PAGO_SERVICIO;-50547;WEB;NETFLIX;2025-10-05
6338;6;PAGO_SERVICIO;-203183;APP_MOVIL;SHELL;2025-04-17
6339;18;PAGO_NOMINA;367672;SUCURSAL;BANCO_CHILE;2025-03-07
6340;23;TRANSFERENCIA_ENVIADA;-452183;ATM;COPEC;2025-05-21
6341;5;COMPRA_COMERCIO;-484381;APP_MOVIL;FALABELLA;2025-04-07
6342;15;GIRO_CAJERO;-356899;WEB;SHELL;2025-11-24
6343;2;TRANSFERENCIA_RECIBIDA;2006967;WEB;CLIENTE_123;2025-12-11
6344;16;COMPRA_COMERCIO;-786065;ATM;FALABELLA;2025-06-07
6345;9;DEPOSITO;1601539;SUCURSAL;EMPRESA_X;2025-07-09
6346;27;PAGO_NOMINA;2141660;SUCURSAL;JUAN_PEREZ;2025-01-20
6347;28;COMPRA_COMERCIO;-449517;WEB;NETFLIX;2025-12-28
6348;14;TRANSFERENCIA_RECIBIDA;928484;ATM;MARIA_GONZALEZ;2025-02-11
6349;20;TRANSFERENCIA_RECIBIDA;1076086;SUCURSAL;CLIENTE_123;2025-02-24
6350;21;GIRO_CAJERO;-633348;APP_MOVIL;SHELL;2025-11-26
6351;24;GIRO_CAJERO;-710234;SUCURSAL;NETFLIX;2025-08-23
6352;11;TRANSFERENCIA_RECIBIDA;1896388;WEB;EMPRESA_Y;2025-03-17
6353;3;GIRO_CAJERO;-178753;WEB;AGUAS_ANDINAS;2025-04-22
6354;24;PAGO_SERVICIO;-67013;WEB;SUPERMERCADO_LIDER;2025-09-03
6355;9;DEPOSITO;719632;ATM;CLIENTE_123;2025-12-17
6356;10;TRANSFERENCIA_ENVIADA;-448696;ATM;SUPERMERCADO_LIDER;2025-08-13
6357;8;PAGO_SERVICIO;-293996;ATM;COPEC;2025-01-13
6358;15;PAGO_NOMINA;1865793;WEB;EMPRESA_X;2025-01-01
6359;5;TRANSFERENCIA_RECIBIDA;993356;ATM;MARIA_GONZALEZ;2025-09-25
6360;21;TRANSFERENCIA_ENVIADA;-204564;SUCURSAL;MOVISTAR;2025-04-18
6361;18;DEPOSITO;1051822;WEB;EMPRESA_X;2025-07-17
6362;13;COMPRA_COMERCIO;-786690;ATM;AGUAS_ANDINAS;2025-04-28
6363;2;COMPRA_COMERCIO;-149622;APP_MOVIL;FALABELLA;2025-08-06
6364;21;TRANSFERENCIA_ENVIADA;-288867;ATM;SUPERMERCADO_LIDER;2025-04-08
6365;22;TRANSFERENCIA_ENVIADA;-384427;ATM;AMAZON;2025-08-16
6366;1;COMPRA_COMERCIO;-205425;ATM;FALABELLA;2025-05-21
6367;8;COMPRA_COMERCIO;-499903;APP_MOVIL;UBER;2025-12-28
6368;15;TRANSFERENCIA_ENVIADA;-761224;ATM;MOVISTAR;2025-10-21
6369;18;GIRO_CAJERO;-274468;SUCURSAL;UBER;2025-08-18
6370;30;COMPRA_COMERCIO;-312952;ATM;AGUAS_ANDINAS;2025-10-26
6371;10;TRANSFERENCIA_ENVIADA;-193788;WEB;ENEL;2025-08-21
6372;6;PAGO_SERVICIO;-38315;SUCURSAL;ENEL;2025-07-13
6373;20;DEPOSITO;2269077;WEB;CLIENTE_123;2025-01-24
6374;29;GIRO_CAJERO;-324020;APP_MOVIL;UBER;2025-11-22
6375;18;GIRO_CAJERO;-85041;ATM;AGUAS_ANDINAS;2025-01-12
6376;25;GIRO_CAJERO;-394734;WEB;COPEC;2025-06-15
6377;9;TRANSFERENCIA_ENVIADA;-181327;APP_MOVIL;SHELL;2025-04-04
6378;19;GIRO_CAJERO;-587029;WEB;NETFLIX;2025-02-14
6379;4;COMPRA_COMERCIO;-17660;SUCURSAL;MOVISTAR;2025-12-23
6380;1;TRANSFERENCIA_RECIBIDA;884449;SUCURSAL;EMPRESA_X;2025-11-15
6381;28;PAGO_SERVICIO;-120707;SUCURSAL;SHELL;2025-10-17
6382;24;COMPRA_COMERCIO;-599992;WEB;SHELL;2025-05-13
6383;22;TRANSFERENCIA_ENVIADA;-322963;SUCURSAL;AMAZON;2025-06-01
6384;5;DEPOSITO;2404852;WEB;BANCO_CHILE;2025-09-26
6385;16;GIRO_CAJERO;-465195;ATM;AMAZON;2025-07-08
6386;12;DEPOSITO;861780;APP_MOVIL;CLIENTE_123;2025-06-14
6387;11;COMPRA_COMERCIO;-16854;ATM;COPEC;2025-12-09
6388;14;COMPRA_COMERCIO;-98293;WEB;UBER;2025-06-22
6389;26;TRANSFERENCIA_ENVIADA;-173779;WEB;SUPERMERCADO_LIDER;2025-08-06
6390;5;TRANSFERENCIA_ENVIADA;-108813;SUCURSAL;AMAZON;2025-08-01
6391;23;PAGO_NOMINA;1100304;SUCURSAL;CLIENTE_123;2025-10-10
6392;20;GIRO_CAJERO;-792960;APP_MOVIL;UBER;2025-11-11
6393;4;DEPOSITO;1032372;APP_MOVIL;JUAN_PEREZ;2025-02-27
6394;4;TRANSFERENCIA_RECIBIDA;1508176;ATM;EMPRESA_X;2025-05-08
6395;25;TRANSFERENCIA_RECIBIDA;423257;ATM;BANCO_CHILE;2025-12-09
6396;11;TRANSFERENCIA_RECIBIDA;174483;APP_MOVIL;BANCO_CHILE;2025-01-23
6397;19;TRANSFERENCIA_RECIBIDA;1914011;SUCURSAL;PROVEEDOR_ABC;2025-06-03
6398;16;PAGO_SERVICIO;-762599;WEB;COPEC;2025-06-10
6399;16;TRANSFERENCIA_ENVIADA;-510171;APP_MOVIL;AMAZON;2025-11-17
6400;27;PAGO_NOMINA;1438638;SUCURSAL;BANCO_CHILE;2025-06-07
6401;14;PAGO_NOMINA;2063748;ATM;JUAN_PEREZ;2025-03-15
6402;7;DEPOSITO;2263612;WEB;EMPRESA_Y;2025-06-24
6403;30;PAGO_NOMINA;183480;WEB;EMPRESA_Y;2025-04-05
6404;5;TRANSFERENCIA_ENVIADA;-484289;ATM;AMAZON;2025-09-28
6405;21;PAGO_SERVICIO;-526941;APP_MOVIL;MOVISTAR;2025-11-10
6406;9;COMPRA_COMERCIO;-790965;APP_MOVIL;SHELL;2025-06-17
6407;7;PAGO_SERVICIO;-753857;APP_MOVIL;FALABELLA;2025-08-04
6408;30;PAGO_NOMINA;2190760;APP_MOVIL;BANCO_ESTADO;2025-06-25
6409;3;TRANSFERENCIA_RECIBIDA;1742610;APP_MOVIL;JUAN_PEREZ;2025-01-27
6410;19;TRANSFERENCIA_ENVIADA;-728442;WEB;SUPERMERCADO_LIDER;2025-03-01
6411;30;GIRO_CAJERO;-9335;APP_MOVIL;AMAZON;2025-05-07
6412;4;DEPOSITO;1862489;APP_MOVIL;PROVEEDOR_ABC;2025-01-16
6413;19;GIRO_CAJERO;-672857;WEB;NETFLIX;2025-11-03
6414;21;COMPRA_COMERCIO;-527886;APP_MOVIL;SHELL;2025-03-20
6415;19;TRANSFERENCIA_RECIBIDA;726292;APP_MOVIL;EMPRESA_Y;2025-03-23
6416;30;COMPRA_COMERCIO;-204845;WEB;SUPERMERCADO_LIDER;2025-01-17
6417;9;PAGO_SERVICIO;-179439;APP_MOVIL;FALABELLA;2025-06-02
6418;2;PAGO_SERVICIO;-606859;WEB;FALABELLA;2025-08-16
6419;5;COMPRA_COMERCIO;-245853;APP_MOVIL;COPEC;2025-05-15
6420;21;GIRO_CAJERO;-540336;SUCURSAL;SHELL;2025-12-05
6421;9;COMPRA_COMERCIO;-598068;ATM;ENEL;2025-02-16
6422;9;TRANSFERENCIA_ENVIADA;-50248;APP_MOVIL;FALABELLA;2025-11-06
6423;23;TRANSFERENCIA_ENVIADA;-675634;SUCURSAL;FALABELLA;2025-06-17
6424;4;GIRO_CAJERO;-611680;ATM;FALABELLA;2025-01-22
6425;30;PAGO_NOMINA;926104;SUCURSAL;BANCO_ESTADO;2025-05-13
6426;6;TRANSFERENCIA_ENVIADA;-770573;WEB;UBER;2025-12-21
6427;22;GIRO_CAJERO;-113192;APP_MOVIL;COPEC;2025-07-28
6428;4;TRANSFERENCIA_ENVIADA;-618558;APP_MOVIL;UBER;2025-05-01
6429;16;GIRO_CAJERO;-610465;ATM;UBER;2025-08-09
6430;8;COMPRA_COMERCIO;-723654;ATM;MOVISTAR;2025-11-15
6431;30;GIRO_CAJERO;-91416;SUCURSAL;MOVISTAR;2025-11-24
6432;27;COMPRA_COMERCIO;-480046;ATM;UBER;2025-02-24
6433;15;COMPRA_COMERCIO;-577410;SUCURSAL;SUPERMERCADO_LIDER;2025-09-17
6434;9;TRANSFERENCIA_ENVIADA;-754680;SUCURSAL;UBER;2025-04-16
6435;17;PAGO_SERVICIO;-571419;APP_MOVIL;COPEC;2025-03-07
6436;6;GIRO_CAJERO;-599862;ATM;SUPERMERCADO_LIDER;2025-10-10
6437;17;GIRO_CAJERO;-767225;APP_MOVIL;SUPERMERCADO_LIDER;2025-02-03
6438;18;DEPOSITO;471450;APP_MOVIL;BANCO_ESTADO;2025-08-10
6439;27;COMPRA_COMERCIO;-634143;SUCURSAL;SUPERMERCADO_LIDER;2025-07-20
6440;1;TRANSFERENCIA_ENVIADA;-430619;ATM;FALABELLA;2025-09-09
6441;23;TRANSFERENCIA_ENVIADA;-307555;SUCURSAL;SUPERMERCADO_LIDER;2025-06-12
6442;8;PAGO_SERVICIO;-126271;WEB;NETFLIX;2025-11-09
6443;1;TRANSFERENCIA_RECIBIDA;481909;ATM;EMPRESA_X;2025-07-15
6444;19;TRANSFERENCIA_ENVIADA;-163415;WEB;COPEC;2025-01-11
6445;9;DEPOSITO;1871099;APP_MOVIL;JUAN_PEREZ;2025-10-04
6446;10;TRANSFERENCIA_RECIBIDA;1392591;ATM;EMPRESA_Y;2025-09-28
6447;23;PAGO_SERVICIO;-269933;SUCURSAL;ENEL;2025-08-13
6448;18;TRANSFERENCIA_RECIBIDA;65247;ATM;EMPRESA_Y;2025-02-12
6449;15;PAGO_NOMINA;1162825;ATM;EMPRESA_X;2025-09-11
6450;13;PAGO_NOMINA;275604;SUCURSAL;BANCO_CHILE;2025-11-21
6451;19;PAGO_SERVICIO;-595203;ATM;FALABELLA;2025-08-20
6452;27;PAGO_NOMINA;1906492;ATM;BANCO_ESTADO;2025-05-20
6453;28;COMPRA_COMERCIO;-585085;APP_MOVIL;FALABELLA;2025-01-07
6454;4;TRANSFERENCIA_RECIBIDA;536801;ATM;PROVEEDOR_ABC;2025-01-26
6455;7;DEPOSITO;2025095;WEB;EMPRESA_Y;2025-09-08
6456;19;GIRO_CAJERO;-331515;ATM;SHELL;2025-03-19
6457;6;COMPRA_COMERCIO;-62971;WEB;COPEC;2025-02-26
6458;26;GIRO_CAJERO;-266319;SUCURSAL;AMAZON;2025-11-28
6459;21;COMPRA_COMERCIO;-643503;WEB;AGUAS_ANDINAS;2025-11-28
6460;11;DEPOSITO;407715;WEB;EMPRESA_X;2025-01-06
6461;22;COMPRA_COMERCIO;-767618;SUCURSAL;MOVISTAR;2025-03-16
6462;3;DEPOSITO;598694;SUCURSAL;EMPRESA_X;2025-01-22
6463;23;PAGO_SERVICIO;-653687;SUCURSAL;ENEL;2025-01-28
6464;10;PAGO_SERVICIO;-474824;APP_MOVIL;NETFLIX;2025-01-06
6465;3;PAGO_SERVICIO;-540753;SUCURSAL;FALABELLA;2025-12-21
6466;27;TRANSFERENCIA_ENVIADA;-6697;ATM;SHELL;2025-07-04
6467;21;DEPOSITO;1415173;SUCURSAL;MARIA_GONZALEZ;2025-10-06
6468;1;GIRO_CAJERO;-346252;WEB;SHELL;2025-11-02
6469;23;DEPOSITO;1788494;APP_MOVIL;BANCO_CHILE;2025-06-04
6470;10;TRANSFERENCIA_RECIBIDA;558044;WEB;CLIENTE_123;2025-10-04
6471;30;DEPOSITO;877381;APP_MOVIL;JUAN_PEREZ;2025-03-21
6472;19;DEPOSITO;2270410;WEB;CLIENTE_123;2025-04-23
6473;21;COMPRA_COMERCIO;-757656;APP_MOVIL;AGUAS_ANDINAS;2025-10-07
6474;30;PAGO_SERVICIO;-730203;SUCURSAL;FALABELLA;2025-11-19
6475;2;DEPOSITO;1908233;WEB;MARIA_GONZALEZ;2025-02-04
6476;30;TRANSFERENCIA_RECIBIDA;667807;SUCURSAL;JUAN_PEREZ;2025-04-10
6477;10;COMPRA_COMERCIO;-196172;SUCURSAL;FALABELLA;2025-06-07
6478;14;DEPOSITO;978267;APP_MOVIL;BANCO_ESTADO;2025-04-14
6479;22;PAGO_NOMINA;482545;ATM;BANCO_CHILE;2025-02-06
6480;18;PAGO_SERVICIO;-282176;ATM;ENEL;2025-04-24
6481;11;PAGO_NOMINA;1929648;WEB;JUAN_PEREZ;2025-02-11
6482;19;PAGO_SERVICIO;-328776;APP_MOVIL;ENEL;2025-11-14
6483;15;TRANSFERENCIA_ENVIADA;-231956;ATM;COPEC;2025-12-07
6484;27;COMPRA_COMERCIO;-388957;ATM;MOVISTAR;2025-08-13
6485;20;DEPOSITO;828964;WEB;BANCO_CHILE;2025-10-19
6486;27;COMPRA_COMERCIO;-376385;APP_MOVIL;AGUAS_ANDINAS;2025-12-08
6487;2;GIRO_CAJERO;-465607;ATM;SUPERMERCADO_LIDER;2025-06-16
6488;27;GIRO_CAJERO;-771471;APP_MOVIL;UBER;2025-07-12
6489;15;PAGO_SERVICIO;-390408;SUCURSAL;UBER;2025-05-15
6490;15;TRANSFERENCIA_ENVIADA;-24013;SUCURSAL;MOVISTAR;2025-08-15
6491;19;GIRO_CAJERO;-159483;APP_MOVIL;COPEC;2025-12-19
6492;6;COMPRA_COMERCIO;-653391;SUCURSAL;ENEL;2025-06-01
6493;5;GIRO_CAJERO;-356489;ATM;AMAZON;2025-04-17
6494;6;PAGO_SERVICIO;-641118;APP_MOVIL;ENEL;2025-11-23
6495;26;GIRO_CAJERO;-78406;APP_MOVIL;ENEL;2025-09-25
6496;20;DEPOSITO;481089;APP_MOVIL;PROVEEDOR_ABC;2025-04-28
6497;26;PAGO_SERVICIO;-427858;ATM;MOVISTAR;2025-04-01
6498;4;GIRO_CAJERO;-591733;WEB;SHELL;2025-07-06
6499;26;PAGO_NOMINA;874491;SUCURSAL;BANCO_CHILE;2025-11-20
6500;12;PAGO_NOMINA;1855744;SUCURSAL;BANCO_CHILE;2025-01-09
6501;5;GIRO_CAJERO;-178389;WEB;COPEC;2025-01-23
6502;29;TRANSFERENCIA_ENVIADA;-590018;SUCURSAL;AMAZON;2025-04-25
6503;4;TRANSFERENCIA_ENVIADA;-32508;SUCURSAL;FALABELLA;2025-10-26
6504;14;GIRO_CAJERO;-486055;ATM;NETFLIX;2025-03-17
6505;26;PAGO_NOMINA;295044;WEB;PROVEEDOR_ABC;2025-08-25
6506;18;COMPRA_COMERCIO;-214517;WEB;FALABELLA;2025-10-04
6507;10;TRANSFERENCIA_RECIBIDA;834391;APP_MOVIL;EMPRESA_X;2025-09-27
6508;2;GIRO_CAJERO;-256956;APP_MOVIL;AGUAS_ANDINAS;2025-04-05
6509;28;COMPRA_COMERCIO;-43266;APP_MOVIL;UBER;2025-06-21
6510;3;TRANSFERENCIA_ENVIADA;-317385;ATM;ENEL;2025-06-19
6511;5;TRANSFERENCIA_RECIBIDA;1365433;ATM;BANCO_ESTADO;2025-03-23
6512;9;TRANSFERENCIA_ENVIADA;-702723;APP_MOVIL;ENEL;2025-01-03
6513;24;COMPRA_COMERCIO;-309743;ATM;NETFLIX;2025-11-15
6514;25;TRANSFERENCIA_RECIBIDA;383738;APP_MOVIL;BANCO_ESTADO;2025-02-24
6515;6;COMPRA_COMERCIO;-316311;APP_MOVIL;SHELL;2025-03-15
6516;30;COMPRA_COMERCIO;-155826;ATM;SUPERMERCADO_LIDER;2025-05-13
6517;5;PAGO_SERVICIO;-143253;APP_MOVIL;SHELL;2025-09-02
6518;5;TRANSFERENCIA_ENVIADA;-331613;WEB;MOVISTAR;2025-03-17
6519;15;TRANSFERENCIA_ENVIADA;-547381;APP_MOVIL;NETFLIX;2025-02-18
6520;25;PAGO_NOMINA;2022725;SUCURSAL;JUAN_PEREZ;2025-06-16
6521;8;PAGO_NOMINA;2350374;WEB;PROVEEDOR_ABC;2025-03-20
6522;8;COMPRA_COMERCIO;-416005;APP_MOVIL;FALABELLA;2025-04-09
6523;8;DEPOSITO;2294244;WEB;JUAN_PEREZ;2025-04-17
6524;20;TRANSFERENCIA_ENVIADA;-745246;SUCURSAL;SHELL;2025-11-26
6525;16;TRANSFERENCIA_ENVIADA;-87098;ATM;SHELL;2025-03-08
6526;21;PAGO_NOMINA;1357802;ATM;MARIA_GONZALEZ;2025-07-17
6527;20;PAGO_SERVICIO;-488480;WEB;MOVISTAR;2025-05-21
6528;11;TRANSFERENCIA_ENVIADA;-302433;WEB;SUPERMERCADO_LIDER;2025-03-22
6529;23;PAGO_NOMINA;2369603;ATM;MARIA_GONZALEZ;2025-12-11
6530;28;COMPRA_COMERCIO;-790997;ATM;NETFLIX;2025-11-23
6531;8;TRANSFERENCIA_RECIBIDA;550460;SUCURSAL;EMPRESA_Y;2025-07-14
6532;15;COMPRA_COMERCIO;-229312;SUCURSAL;UBER;2025-01-23
6533;22;PAGO_NOMINA;1552928;WEB;EMPRESA_X;2025-01-03
6534;17;COMPRA_COMERCIO;-331498;ATM;SUPERMERCADO_LIDER;2025-10-22
6535;3;TRANSFERENCIA_RECIBIDA;2260967;SUCURSAL;JUAN_PEREZ;2025-08-09
6536;30;COMPRA_COMERCIO;-622620;SUCURSAL;FALABELLA;2025-06-09
6537;12;COMPRA_COMERCIO;-653575;ATM;ENEL;2025-08-02
6538;29;COMPRA_COMERCIO;-313912;ATM;COPEC;2025-08-13
6539;22;TRANSFERENCIA_RECIBIDA;1727091;APP_MOVIL;JUAN_PEREZ;2025-05-09
6540;9;TRANSFERENCIA_ENVIADA;-512756;WEB;SUPERMERCADO_LIDER;2025-05-27
6541;16;TRANSFERENCIA_RECIBIDA;1266124;WEB;BANCO_ESTADO;2025-05-10
6542;16;PAGO_SERVICIO;-196527;SUCURSAL;MOVISTAR;2025-08-25
6543;18;TRANSFERENCIA_RECIBIDA;827673;SUCURSAL;EMPRESA_X;2025-06-09
6544;16;PAGO_NOMINA;2169688;WEB;EMPRESA_Y;2025-09-15
6545;5;GIRO_CAJERO;-793748;ATM;FALABELLA;2025-04-09
6546;8;TRANSFERENCIA_ENVIADA;-390688;APP_MOVIL;AGUAS_ANDINAS;2025-11-01
6547;20;PAGO_SERVICIO;-109837;WEB;UBER;2025-12-25
6548;8;GIRO_CAJERO;-482405;APP_MOVIL;AMAZON;2025-04-22
6549;15;COMPRA_COMERCIO;-166573;WEB;AGUAS_ANDINAS;2025-07-08
6550;18;TRANSFERENCIA_RECIBIDA;1601586;APP_MOVIL;JUAN_PEREZ;2025-05-20
6551;13;TRANSFERENCIA_ENVIADA;-658619;SUCURSAL;COPEC;2025-06-14
6552;21;TRANSFERENCIA_ENVIADA;-364990;WEB;MOVISTAR;2025-08-05
6553;17;TRANSFERENCIA_ENVIADA;-229471;WEB;MOVISTAR;2025-06-02
6554;3;GIRO_CAJERO;-11627;ATM;NETFLIX;2025-10-17
6555;8;TRANSFERENCIA_ENVIADA;-26033;SUCURSAL;MOVISTAR;2025-09-15
6556;6;TRANSFERENCIA_ENVIADA;-547238;WEB;FALABELLA;2025-10-19
6557;7;TRANSFERENCIA_RECIBIDA;1381542;ATM;JUAN_PEREZ;2025-02-01
6558;13;GIRO_CAJERO;-459783;WEB;COPEC;2025-02-18
6559;7;GIRO_CAJERO;-519963;ATM;SHELL;2025-04-02
6560;23;TRANSFERENCIA_ENVIADA;-374688;ATM;UBER;2025-01-20
6561;24;PAGO_NOMINA;2047167;SUCURSAL;PROVEEDOR_ABC;2025-02-27
6562;28;GIRO_CAJERO;-657876;APP_MOVIL;AGUAS_ANDINAS;2025-03-23
6563;27;COMPRA_COMERCIO;-191959;WEB;SUPERMERCADO_LIDER;2025-02-01
6564;8;TRANSFERENCIA_RECIBIDA;867373;SUCURSAL;CLIENTE_123;2025-02-05
6565;14;PAGO_NOMINA;1579745;WEB;MARIA_GONZALEZ;2025-04-23
6566;16;DEPOSITO;1546557;APP_MOVIL;MARIA_GONZALEZ;2025-07-15
6567;7;GIRO_CAJERO;-332912;WEB;AGUAS_ANDINAS;2025-06-15
6568;5;PAGO_NOMINA;427916;SUCURSAL;CLIENTE_123;2025-09-28
6569;10;DEPOSITO;302076;APP_MOVIL;PROVEEDOR_ABC;2025-10-05
6570;17;TRANSFERENCIA_RECIBIDA;2340232;ATM;BANCO_ESTADO;2025-12-25
6571;14;GIRO_CAJERO;-69130;SUCURSAL;MOVISTAR;2025-10-02
6572;19;PAGO_NOMINA;1740950;SUCURSAL;JUAN_PEREZ;2025-04-21
6573;10;GIRO_CAJERO;-179811;APP_MOVIL;AMAZON;2025-05-28
6574;5;PAGO_SERVICIO;-780065;WEB;SUPERMERCADO_LIDER;2025-08-02
6575;8;GIRO_CAJERO;-783401;APP_MOVIL;AMAZON;2025-08-05
6576;1;DEPOSITO;2102653;ATM;PROVEEDOR_ABC;2025-06-09
6577;27;PAGO_SERVICIO;-486121;WEB;MOVISTAR;2025-05-08
6578;17;TRANSFERENCIA_ENVIADA;-415959;ATM;MOVISTAR;2025-04-25
6579;3;PAGO_NOMINA;399465;SUCURSAL;MARIA_GONZALEZ;2025-05-28
6580;13;GIRO_CAJERO;-33547;APP_MOVIL;NETFLIX;2025-12-27
6581;29;PAGO_NOMINA;194624;APP_MOVIL;EMPRESA_X;2025-05-09
6582;10;GIRO_CAJERO;-57050;APP_MOVIL;COPEC;2025-04-01
